Pressure_dbar	Date	lat_deg	lon_deg	CycleNumber	PatternNumber	PhaseName	SensorType	processing	Temperature_degC	Salinity_PSU	c1phase_deg	c2phase_deg	tempdoxy_degC	doxy_uncalibrated	chlorophyll-a_CN	beta-theta_CN	chlorophyll-a_ug/l	beta-theta_1/msr	NSamples	UVP6_Temp	NP_Size_40.3	NP_Size_50.8	NP_Size_64	NP_Size_80.6	NP_Size_102	NP_Size_128	NP_Size_161	NP_Size_203	NP_Size_256	NP_Size_323	NP_Size_406	NP_Size_512	NP_Size_645	NP_Size_813	NP_Size_1020	NP_Size_1290	NP_Size_1630	NP_Size_2050	MG_Size_40.3	MG_Size_50.8	MG_Size_64	MG_Size_80.6	MG_Size_102	MG_Size_128	MG_Size_161	MG_Size_203	MG_Size_256	MG_Size_323	MG_Size_406	MG_Size_512	MG_Size_645	MG_Size_813	MG_Size_1020	MG_Size_1290	MG_Size_1630	MG_Size_2050	uvp-blk_Internal_temp	uvp-blk_Count1	uvp-blk_Count2	uvp-blk_Count3	uvp-blk_Count4	uvp-blk_Count5
563.7	2021-05-18 19:29:52	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	53	104	0.0438	9.9921e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
563.7	2021-05-18 19:29:56	NA	NA	10	3	PAR	110	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.94	0	0	0	81	0
563.7	2021-05-18 19:30:44	NA	NA	10	3	PAR	109	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	7	0	0	0	176.8	6.25	4.65	2.9	1.75	0.65	0.85	0.15	0.2	0.05	0.05	0	0	0	0	0	0	0	35	55	56	57	55	34	44	13	19	3	5	0	0	0	0	NA	NA	NA	NA	NA	NA
515.08	2021-05-18 19:59:51	NA	NA	10	3	PAR	0	(RW)	6.7693	34.614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
515	2021-05-18 19:59:56	NA	NA	10	3	PAR	3	(RW)	NA	NA	59.466	5.968	6.74	49.3985333877322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
515	2021-05-18 19:59:58	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	54	108	0.0511	0.000106933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
428.83	2021-05-18 20:29:57	NA	NA	10	3	PAR	0	(RW)	7.579	34.685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
428.8	2021-05-18 20:30:03	NA	NA	10	3	PAR	3	(RW)	NA	NA	61.369	5.998	7.57	35.9019819304575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
428.8	2021-05-18 20:30:05	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	54	115	0.0511	0.000119204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
428.8	2021-05-18 20:30:09	NA	NA	10	3	PAR	110	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.5	0	0	0	68	0
428.8	2021-05-18 20:30:57	NA	NA	10	3	PAR	109	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	7.61	0	0	0	206.75	6.95	6.35	5.55	2.15	1.35	0.9	0.15	0.05	0	0	0	0	0	0	0	0	0	35	52	59	66	62	61	52	14	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
378.9	2021-05-18 21:00:03	NA	NA	10	3	PAR	0	(RW)	7.9375	34.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
378.9	2021-05-18 21:00:09	NA	NA	10	3	PAR	3	(RW)	NA	NA	62.226	6.009	7.93	30.4494024351993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
378.9	2021-05-18 21:00:11	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	55	112	0.0584	0.000113945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
352.2	2021-05-18 21:30:09	NA	NA	10	3	PAR	0	(RW)	8.1098	34.737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
352.1	2021-05-18 21:30:16	NA	NA	10	3	PAR	3	(RW)	NA	NA	62.525	6.011	8.1	28.5504002401718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
352.1	2021-05-18 21:30:18	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	54	115	0.0511	0.000119204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
352.1	2021-05-18 21:30:22	NA	NA	10	3	PAR	110	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.31	0	0	0	109	0
352.1	2021-05-18 21:31:10	NA	NA	10	3	PAR	109	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	8.39	0	0	0	203.45	10.75	9.15	6.7	2.65	1.25	0.5	0.4	0.05	0.05	0	0	0	0	0	0	0	0	36	56	60	66	60	58	34	33	3	5	0	0	0	0	0	NA	NA	NA	NA	NA	NA
377.96	2021-05-18 22:00:15	NA	NA	10	3	PAR	0	(RW)	8.0052	34.728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
377.9	2021-05-18 22:00:22	NA	NA	10	3	PAR	3	(RW)	NA	NA	62.469	6.005	8.01	28.9704462956287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
377.9	2021-05-18 22:00:24	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	55	111	0.0584	0.000112192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
414.6	2021-05-18 22:30:21	NA	NA	10	3	PAR	0	(RW)	7.7975	34.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
414.6	2021-05-18 22:30:28	NA	NA	10	3	PAR	3	(RW)	NA	NA	62.075	5.992	7.8	31.4240939824056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
414.6	2021-05-18 22:30:30	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	55	108	0.0584	0.000106933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
414.6	2021-05-18 22:30:34	NA	NA	10	3	PAR	110	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.31	0	0	0	121	0
414.6	2021-05-18 22:31:22	NA	NA	10	3	PAR	109	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	8.31	0	0	0	197.3	7.8	6.4	5.65	2.35	1.3	0.5	0.1	0.15	0.1	0.05	0	0	0	0	0	0	0	35	54	62	67	67	59	16	8	12	9	6	0	0	0	0	NA	NA	NA	NA	NA	NA
448.76	2021-05-18 23:00:27	NA	NA	10	3	PAR	0	(RW)	7.4908	34.682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
448.7	2021-05-18 23:00:34	NA	NA	10	3	PAR	3	(RW)	NA	NA	61.427	5.976	7.49	35.5907465937859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
448.7	2021-05-18 23:00:36	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	55	114	0.0584	0.000117451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
472.52	2021-05-18 23:30:33	NA	NA	10	3	PAR	0	(RW)	7.2856	34.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
472.5	2021-05-18 23:30:40	NA	NA	10	3	PAR	3	(RW)	NA	NA	61.1	5.965	7.29	37.8471490831161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
472.5	2021-05-18 23:30:42	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	55	111	0.0584	0.000112192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
472.5	2021-05-18 23:30:46	NA	NA	10	3	PAR	110	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.81	0	0	0	123	0
472.5	2021-05-18 23:31:34	NA	NA	10	3	PAR	109	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	7.88	0	0	0	200.55	7	6.2	4.2	2	0.6	0.55	0.25	0.05	0	0	0.05	0	0	0	0	0	0	35	51	61	68	62	33	39	18	5	0	0	5	0	0	0	NA	NA	NA	NA	NA	NA
485.19	2021-05-19 00:00:39	NA	NA	10	3	PAR	0	(RW)	7.1217	34.646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
485.1	2021-05-19 00:00:46	NA	NA	10	3	PAR	3	(RW)	NA	NA	60.743	5.958	7.12	40.3082421477666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
485.1	2021-05-19 00:00:48	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	54	110	0.0511	0.000110439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
488.63	2021-05-19 00:30:41	NA	NA	10	3	PAR	0	(RW)	7.0967	34.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
488.6	2021-05-19 00:30:48	NA	NA	10	3	PAR	3	(RW)	NA	NA	60.54	5.955	7.09	41.6099248801925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
488.6	2021-05-19 00:30:50	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	56	112	0.0657	0.000113945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
488.6	2021-05-19 00:30:54	NA	NA	10	3	PAR	110	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.5	0	0	0	76	0
488.6	2021-05-19 00:31:42	NA	NA	10	3	PAR	109	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	7.59	0	0	0	206.05	6.1	5.65	4	1.45	1.3	0.45	0.2	0.1	0	0.05	0	0	0	0	0	0	0	35	52	60	67	56	55	32	17	8	0	6	0	0	0	0	NA	NA	NA	NA	NA	NA
492	2021-05-19 01:00:43	NA	NA	10	3	PAR	0	(RW)	7.087	34.644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
492	2021-05-19 01:00:50	NA	NA	10	3	PAR	3	(RW)	NA	NA	60.479	5.947	7.08	41.963989983107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
492	2021-05-19 01:00:52	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	53	111	0.0438	0.000112192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
492.47	2021-05-19 01:30:45	NA	NA	10	3	PAR	0	(RW)	7.0834	34.643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
492.4	2021-05-19 01:30:52	NA	NA	10	3	PAR	3	(RW)	NA	NA	60.479	5.945	7.08	41.9519729247032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
492.4	2021-05-19 01:30:54	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	54	110	0.0511	0.000110439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
492.4	2021-05-19 01:30:58	NA	NA	10	3	PAR	110	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.44	0	0	0	128	0
492.4	2021-05-19 01:31:46	NA	NA	10	3	PAR	109	(RW)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	7.54	0	0	0	200.75	7.1	5.6	4.05	1.7	0.8	0.35	0.35	0.2	0	0.05	0	0	0.05	0	0	0	0	35	52	59	65	61	47	21	24	16	0	5	0	0	5	0	NA	NA	NA	NA	NA	NA
496.56	2021-05-19 02:00:47	NA	NA	10	3	PAR	0	(RW)	7.0799	34.642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
496.5	2021-05-19 02:00:54	NA	NA	10	3	PAR	3	(RW)	NA	NA	60.447	5.942	7.07	42.1580119851518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
496.5	2021-05-19 02:00:56	NA	NA	10	3	PAR	9	(RW)	NA	NA	NA	NA	NA	NA	56	111	0.0657	0.000112192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
